Geography,Timeframe,Current Year Week Ending,Type,ASP Current Year,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,SmlBagged Units,LrgBagged Units,X-LrgBagged Units,Bulk GTIN
Atlanta,Weekly,24/05/2020 0:00,Conventional,1.026775002,945471.96,450701.73,25982.32,98.92,155092.24,0,0,0,313596.73
Atlanta,Weekly,31/05/2020 0:00,Conventional,1.110756344,835799.59,387222.51,25098.34,94.74,164662.07,0,0,0,258721.94
Atlanta,Weekly,7/06/2020 0:00,Conventional,1.076056505,830422.69,365791.47,24328.79,55.58,164635.87,0,0,0,275610.99
Atlanta,Weekly,14/06/2020 0:00,Conventional,0.962689717,887753.95,368107.58,21029.77,64.49,180695.09,0,0,0,317857.02
Atlanta,Weekly,21/06/2020 0:00,Conventional,0.962069823,861267.74,339279.92,21453.77,35.33,176546.51,0,0,0,323952.21
Atlanta,Weekly,28/06/2020 0:00,Conventional,1.005184113,807925.84,324053.28,22113.66,47.39,166950.91,0,0,0,294760.6
Atlanta,Weekly,5/07/2020 0:00,Conventional,0.995396355,862304.4,362703.34,24331.01,87.99,174173.21,0,0,0,301008.85
Atlanta,Weekly,12/07/2020 0:00,Conventional,0.926173596,815950.2,329755.09,26615.19,68.62,162091.61,0,0,0,297419.69
Atlanta,Weekly,19/07/2020 0:00,Conventional,0.924128874,867054.55,349388.08,39166.41,96.96,177015.71,0,0,0,301387.4
Atlanta,Weekly,26/07/2020 0:00,Conventional,0.908798295,901264.17,383972.33,29490.7,123.71,173547.94,0,0,0,314129.5
Atlanta,Weekly,2/08/2020 0:00,Conventional,0.897147303,867445.53,364290.37,25295.23,61.03,164625.07,0,0,0,313173.82
Atlanta,Weekly,9/08/2020 0:00,Conventional,0.905258768,863774.92,367396.82,25494.72,137.19,166250.57,0,0,0,304495.62
Atlanta,Weekly,16/08/2020 0:00,Conventional,0.867855796,801272.31,328557.65,22263.53,262.07,169185.61,0,0,0,281003.46
Atlanta,Weekly,23/08/2020 0:00,Conventional,0.855865706,838180.11,338090.29,21018.16,350.35,172858.01,0,0,0,305863.29
Atlanta,Weekly,30/08/2020 0:00,Conventional,0.844163233,850113.21,319111.14,23027.88,107.17,193389.33,0,0,0,314477.69
Atlanta,Weekly,6/09/2020 0:00,Conventional,0.864157335,859583.26,357375.71,22101.5,135.95,159434.57,0,0,0,320535.54
Atlanta,Weekly,13/09/2020 0:00,Conventional,0.864652382,824609.47,338801.85,20712.7,49.87,165517.78,0,0,0,299527.27
Atlanta,Weekly,20/09/2020 0:00,Conventional,0.816766472,804514.46,315837.44,18443.25,65.86,181306.14,0,0,0,288861.77
Atlanta,Weekly,27/09/2020 0:00,Conventional,0.827205509,814546.82,337162.48,23262.59,74.36,152538.23,0,0,0,301509.15
Atlanta,Weekly,4/10/2020 0:00,Conventional,0.845669299,785602.09,326622.33,26747.5,868.3,152070.68,0,0,0,279293.29
Atlanta,Weekly,11/10/2020 0:00,Conventional,0.840618785,763680.79,305162.32,23369.43,385.36,159955.41,0,0,0,274808.27
Atlanta,Weekly,18/10/2020 0:00,Conventional,0.827639211,800209.75,325136.89,20101.05,46.31,162189.03,0,0,0,292736.47
Atlanta,Weekly,25/10/2020 0:00,Conventional,0.796996009,815989.03,346360.62,19416.85,42.56,172281.52,0,0,0,277887.47
Atlanta,Weekly,1/11/2020 0:00,Conventional,0.835412347,753970.4,298488.17,17691.59,23.25,178067.56,0,0,0,259699.83
Atlanta,Weekly,8/11/2020 0:00,Conventional,0.811670803,791017.58,304280.33,17345.79,66.86,197909.95,0,0,0,271414.65
Atlanta,Weekly,15/11/2020 0:00,Conventional,0.81452497,749586.43,305090.26,19097.92,51.01,175763.59,0,0,0,249583.64
Atlanta,Weekly,22/11/2020 0:00,Conventional,0.829058561,681973.93,273012.7,21652.87,32.06,178238.55,0,0,0,209037.75
Atlanta,Weekly,29/11/2020 0:00,Conventional,0.772651298,644680.08,277172.23,20431.9,57.89,149312.59,0,0,0,197705.46
Atlanta,Weekly,6/12/2020 0:00,Conventional,0.856214059,686192.13,271038.28,28690.33,33.33,158114.3,0,0,0,228315.89
Atlanta,Weekly,13/12/2020 0:00,Conventional,0.818160449,691077.37,281532.96,25018.88,22.14,175459.85,0,0,0,209043.53
Atlanta,Weekly,20/12/2020 0:00,Conventional,0.854921427,688332.23,289969.62,26462.09,43.57,168318.88,0,0,0,203538.07
Atlanta,Weekly,27/12/2020 0:00,Conventional,0.800581766,634206.84,269384.79,23321.98,64.18,154683.8,0,0,0,186752.08
Baltimore/Washington,Weekly,6/01/2020 0:00,Conventional,1.194204178,898091.79,106374.09,461193.66,5850.88,247747.75,0,0,0,76925.39
Baltimore/Washington,Weekly,12/01/2020 0:00,Conventional,1.34791109,820894,86695.05,364817.44,4451.67,270011.48,0,0,0,94918.36
Baltimore/Washington,Weekly,19/01/2020 0:00,Conventional,1.301836743,938039.77,107577.12,393155.86,4661.46,343749.37,0,0,0,88895.96
Baltimore/Washington,Weekly,26/01/2020 0:00,Conventional,1.275691441,963398.71,95222.92,402895.59,5059.47,383493.14,0,0,0,76727.6
Baltimore/Washington,Weekly,2/02/2020 0:00,Conventional,1.197626574,1105715.32,125230.1,435524.87,3154.57,388107.84,0,0,0,153697.94
Baltimore/Washington,Weekly,9/02/2020 0:00,Conventional,1.144656269,1032561.06,109225.38,509841.09,1680.79,333429.6,0,0,0,78384.2
Baltimore/Washington,Weekly,16/02/2020 0:00,Conventional,1.389309795,815749.54,107597.17,357003.39,1520.04,271858.64,0,0,0,77770.31
Baltimore/Washington,Weekly,23/02/2020 0:00,Conventional,1.382522524,862044.59,110139.28,391401.41,1960.25,284778.53,0,0,0,73765.13
Baltimore/Washington,Weekly,1/03/2020 0:00,Conventional,1.341112131,933482.32,113753.32,435802.26,4934.13,296915.85,0,0,0,82076.76
Baltimore/Washington,Weekly,8/03/2020 0:00,Conventional,1.504725906,878389.73,116066.79,385910.64,2013.56,282503.09,0,0,0,91895.65
Baltimore/Washington,Weekly,15/03/2020 0:00,Conventional,1.549752022,1052563.92,162840.84,397705.58,1509.63,378955.25,0,0,0,111552.62
Baltimore/Washington,Weekly,22/03/2020 0:00,Conventional,1.528051737,1102633.27,219240.96,404292.64,1233.87,386717.46,0,0,0,91148.33
Baltimore/Washington,Weekly,29/03/2020 0:00,Conventional,1.493941894,1072887.32,226326.9,392598.8,1489.47,346881.52,0,0,0,105590.64
Baltimore/Washington,Weekly,5/04/2020 0:00,Conventional,1.29016678,1196045.12,272524.74,442417.34,1620.52,374079.98,0,0,0,105402.55
Baltimore/Washington,Weekly,12/04/2020 0:00,Conventional,1.443541653,1138235.44,222501.96,387831.4,1984.53,419982.49,0,0,0,105935.06
Baltimore/Washington,Weekly,19/04/2020 0:00,Conventional,1.494894281,1084695.62,212342.68,375633.75,2279.08,403864.35,0,0,0,90575.77
Baltimore/Washington,Weekly,26/04/2020 0:00,Conventional,1.504856661,1144319.24,148366.84,502271.09,4093.22,395717.48,0,0,0,93870.61
Baltimore/Washington,Weekly,3/05/2020 0:00,Conventional,1.300864479,1365350.2,174565.23,511655.18,3722.95,559256.37,0,0,0,116150.47
Baltimore/Washington,Weekly,10/05/2020 0:00,Conventional,1.254167408,1358590.06,172599.86,631107.82,3373.96,461705.84,0,0,0,89802.58
Baltimore/Washington,Weekly,17/05/2020 0:00,Conventional,1.406257778,1127335.09,149952.08,450816.39,4059.49,437771.99,0,0,0,84735.15
Baltimore/Washington,Weekly,24/05/2020 0:00,Conventional,1.400937324,1185294.38,156160.76,463981.16,4033.28,469251.73,0,0,0,91867.46
Baltimore/Washington,Weekly,31/05/2020 0:00,Conventional,1.398422078,1160965.47,146540.83,475969.16,4052.28,442652.13,0,0,0,91751.07
Baltimore/Washington,Weekly,7/06/2020 0:00,Conventional,1.403027972,1136493.43,133367.37,457255.85,5204.69,443600.71,0,0,0,97064.8
Baltimore/Washington,Weekly,14/06/2020 0:00,Conventional,1.403809171,1126724.18,126532.06,441789.97,5491.33,449209.68,0,0,0,103701.14
Baltimore/Washington,Weekly,21/06/2020 0:00,Conventional,1.407925511,1089835.5,118587.1,424664.99,4312.46,442783.61,0,0,0,99487.34
Baltimore/Washington,Weekly,28/06/2020 0:00,Conventional,1.416741196,1042056.33,113573.1,412863.04,5372.6,412496.52,0,0,0,97751.07
Baltimore/Washington,Weekly,5/07/2020 0:00,Conventional,1.384753285,1100442.2,118327.06,431628.12,5017.64,443809.66,0,0,0,101659.72
Baltimore/Washington,Weekly,12/07/2020 0:00,Conventional,1.393146323,1004022.58,112580.34,401697.21,5215.23,394295.4,0,0,0,90234.39
Baltimore/Washington,Weekly,19/07/2020 0:00,Conventional,1.299839335,1057875.26,108023.4,408046.24,5568.21,451724.85,0,0,0,84512.56
Baltimore/Washington,Weekly,26/07/2020 0:00,Conventional,1.274428894,1003229.2,105771.53,387472.97,7739.36,419399.46,0,0,0,82845.89
Baltimore/Washington,Weekly,2/08/2020 0:00,Conventional,1.179186774,1091756.5,108536.05,393394.23,8140.51,500922.71,0,0,0,80763.01
Baltimore/Washington,Weekly,9/08/2020 0:00,Conventional,1.17837556,1060419.33,110413.39,422497.08,10932.61,451764.04,0,0,0,64812.2
Baltimore/Washington,Weekly,16/08/2020 0:00,Conventional,1.275722003,951291.42,111981.55,351568.54,11659.49,412685.55,0,0,0,63396.3
Baltimore/Washington,Weekly,23/08/2020 0:00,Conventional,1.305617987,948950.76,100142.93,351043.55,10624.23,420658.57,0,0,0,66481.48
Baltimore/Washington,Weekly,30/08/2020 0:00,Conventional,1.291221308,948350.64,107062.04,351116.63,9217.27,396161.52,0,0,0,84793.17
Baltimore/Washington,Weekly,6/09/2020 0:00,Conventional,1.09938676,1050357.49,102402.46,417626.04,4379.41,443942.27,0,0,0,82007.3
Baltimore/Washington,Weekly,13/09/2020 0:00,Conventional,1.128114128,1026823.7,97226.18,378029.95,3218.65,473599.79,0,0,0,74749.13
Baltimore/Washington,Weekly,20/09/2020 0:00,Conventional,1.182235241,940955.13,99822.95,397247.27,4369.06,357608.83,0,0,0,81907.02
Baltimore/Washington,Weekly,27/09/2020 0:00,Conventional,1.234835874,915574.64,97265.36,330463.59,2868.03,409082.51,0,0,0,75895.15
Baltimore/Washington,Weekly,4/10/2020 0:00,Conventional,1.219610221,908385.68,85092.27,322499.95,5631.06,419332.52,0,0,0,75829.87
Baltimore/Washington,Weekly,11/10/2020 0:00,Conventional,1.174083972,912676.99,108839.4,345519.5,7570.79,326743.36,0,0,0,124003.95
Baltimore/Washington,Weekly,18/10/2020 0:00,Conventional,1.206198178,894776.02,144165.78,290640.71,8435.95,365485.56,0,0,0,86048.01
Baltimore/Washington,Weekly,25/10/2020 0:00,Conventional,1.220010204,838937.06,159577.66,282736.26,3707.44,313661.57,0,0,0,79254.13
Baltimore/Washington,Weekly,1/11/2020 0:00,Conventional,1.102584145,939929.4,192310.83,300693.58,4185.48,304426.61,0,0,0,138312.89
Baltimore/Washington,Weekly,8/11/2020 0:00,Conventional,1.263200588,814683.62,146583.93,245882.35,3067.89,345414.29,0,0,0,73735.16
Baltimore/Washington,Weekly,15/11/2020 0:00,Conventional,1.219116778,887909.8,168413.86,275158.78,3819.87,359565.52,0,0,0,80951.78
Baltimore/Washington,Weekly,22/11/2020 0:00,Conventional,1.214633352,856641.1,138773.8,241279.22,3035.02,398095.83,0,0,0,75457.23
Baltimore/Washington,Weekly,29/11/2020 0:00,Conventional,1.292498967,715815.45,128518.29,216874.83,2469.48,295419.87,0,0,0,72532.98
Baltimore/Washington,Weekly,6/12/2020 0:00,Conventional,1.230845604,801176.03,147721.52,232361.95,3095.13,345921.03,0,0,0,72076.39
Baltimore/Washington,Weekly,13/12/2020 0:00,Conventional,1.112387971,939457.17,186783.13,268092.34,3018.55,404581.7,0,0,0,76981.45
Baltimore/Washington,Weekly,20/12/2020 0:00,Conventional,1.252681232,816733.71,145198.96,237170.01,2790.7,355891.6,0,0,0,75682.44
Baltimore/Washington,Weekly,27/12/2020 0:00,Conventional,1.162939367,780842.72,143617.02,233429.33,3730.56,308832.89,0,0,0,91232.92
Birmingham/Montgomery,Weekly,6/01/2020 0:00,Conventional,0.890458144,317802.99,187738.34,9375.13,1428.84,49892.56,0,0,0,69368.13
Birmingham/Montgomery,Weekly,12/01/2020 0:00,Conventional,0.912017915,324709.97,186309.28,9250.49,1829.79,54900.7,0,0,0,72419.71
Birmingham/Montgomery,Weekly,19/01/2020 0:00,Conventional,0.906448158,319270.75,188567.82,7986.62,1915.29,52047.59,0,0,0,68753.43
Birmingham/Montgomery,Weekly,26/01/2020 0:00,Conventional,0.904463026,339488.17,212674.53,9407.35,1796.99,53797.78,0,0,0,61811.52
Birmingham/Montgomery,Weekly,2/02/2020 0:00,Conventional,0.893624119,392426.14,240941.9,12207.37,512.92,63208.44,0,0,0,75555.51
Birmingham/Montgomery,Weekly,9/02/2020 0:00,Conventional,0.943830003,309099.03,188365.77,8792.63,82.21,58179.14,0,0,0,53679.28
Birmingham/Montgomery,Weekly,16/02/2020 0:00,Conventional,0.940498678,282594.79,166858.63,8171.54,85.05,54727.79,0,0,0,52751.79
Birmingham/Montgomery,Weekly,23/02/2020 0:00,Conventional,0.973211663,294160.29,173171.39,6721.57,91.62,58623.66,0,0,0,55552.05
Birmingham/Montgomery,Weekly,1/03/2020 0:00,Conventional,1.057904919,301814.19,181628.39,7226.34,86,55669.3,0,0,0,57204.16
Birmingham/Montgomery,Weekly,8/03/2020 0:00,Conventional,1.064540209,299132.5,178912.97,6470.19,69.6,52936.15,0,0,0,60743.58
Birmingham/Montgomery,Weekly,15/03/2020 0:00,Conventional,1.053379149,353455.37,213197.65,8224.27,73.95,70328.22,0,0,0,61631.28
Birmingham/Montgomery,Weekly,22/03/2020 0:00,Conventional,1.020987519,340383.72,208965.74,7043.37,129.67,55783.82,0,0,0,68461.11
Birmingham/Montgomery,Weekly,29/03/2020 0:00,Conventional,1.088554369,327205.25,204740.48,5385.36,89.34,60493.69,0,0,0,56496.37
Birmingham/Montgomery,Weekly,5/04/2020 0:00,Conventional,1.061842711,368747.46,225217.01,10361.23,110.72,70132.93,0,0,0,62925.58
Birmingham/Montgomery,Weekly,12/04/2020 0:00,Conventional,1.084426776,322738.4,195545.33,11675.56,106.09,60145.92,0,0,0,55265.49
Birmingham/Montgomery,Weekly,19/04/2020 0:00,Conventional,1.072663361,345465.73,211411.35,15890.51,71.82,64893.98,0,0,0,53198.07
Birmingham/Montgomery,Weekly,26/04/2020 0:00,Conventional,1.066467001,352831.34,206337,13086.34,100.27,68699.6,0,0,0,64608.12
Birmingham/Montgomery,Weekly,3/05/2020 0:00,Conventional,1.02525758,433639.86,253897.02,22901.01,154.41,77580.91,0,0,0,79106.52
Birmingham/Montgomery,Weekly,10/05/2020 0:00,Conventional,1.107749555,380825.85,220817.07,12963.19,115.29,78832.51,0,0,0,68097.78
Birmingham/Montgomery,Weekly,17/05/2020 0:00,Conventional,1.136152328,375445.23,238586.88,12366.16,75.24,73209.05,0,0,0,51207.9
Birmingham/Montgomery,Weekly,24/05/2020 0:00,Conventional,1.02855735,418153.21,258443.83,12075.47,70.87,80899.52,0,0,0,66663.52
Birmingham/Montgomery,Weekly,31/05/2020 0:00,Conventional,1.126604607,371516.79,229442.4,10214.3,116.78,81145.62,0,0,0,50597.68
Birmingham/Montgomery,Weekly,7/06/2020 0:00,Conventional,1.11660949,364279.57,221761.7,10825.01,103.48,81975.79,0,0,0,49613.59
Birmingham/Montgomery,Weekly,14/06/2020 0:00,Conventional,1.106015079,363271.37,207478.37,9899.81,70.44,88467.95,0,0,0,57354.8
Birmingham/Montgomery,Weekly,21/06/2020 0:00,Conventional,1.075039988,356979.55,196595.09,10783.7,88.83,82056.8,0,0,0,67455.13
Birmingham/Montgomery,Weekly,28/06/2020 0:00,Conventional,1.015865387,358379.27,200134.98,9801.94,83.23,75411.62,0,0,0,72947.49
Birmingham/Montgomery,Weekly,5/07/2020 0:00,Conventional,0.994099009,390782.56,215601.79,10423.64,85.69,88249.65,0,0,0,76421.8
Birmingham/Montgomery,Weekly,12/07/2020 0:00,Conventional,1.023422301,333321.16,172658.92,9308.42,138.82,85812.9,0,0,0,65402.09
Birmingham/Montgomery,Weekly,19/07/2020 0:00,Conventional,0.94106213,368958.93,183707.24,17807.46,118.34,95696.83,0,0,0,71629.06
Birmingham/Montgomery,Weekly,26/07/2020 0:00,Conventional,0.907598311,373085,196995.01,16756.04,134.19,91657.69,0,0,0,67542.07
Birmingham/Montgomery,Weekly,2/08/2020 0:00,Conventional,0.912930558,354764.83,193258.1,10431.86,184.28,89895.23,0,0,0,60995.36
Birmingham/Montgomery,Weekly,9/08/2020 0:00,Conventional,0.901899393,362777.62,195199.92,10567.4,126.85,88635.39,0,0,0,68248.06
Birmingham/Montgomery,Weekly,16/08/2020 0:00,Conventional,0.90285455,337609.76,175775.63,10429.87,157.09,86590,0,0,0,64657.17
Birmingham/Montgomery,Weekly,23/08/2020 0:00,Conventional,0.911059078,351398.41,182490.54,11442.18,222.41,90149.75,0,0,0,67093.53
Birmingham/Montgomery,Weekly,30/08/2020 0:00,Conventional,0.896703127,342806.88,168867.63,12320.27,85.92,95965.9,0,0,0,65567.16
Birmingham/Montgomery,Weekly,6/09/2020 0:00,Conventional,0.882038959,386736.59,214132.66,10675.17,61.49,84163.72,0,0,0,77703.55
Birmingham/Montgomery,Weekly,13/09/2020 0:00,Conventional,0.884154344,359471.75,194894.1,9300.12,70.14,79089.14,0,0,0,76118.25
Birmingham/Montgomery,Weekly,20/09/2020 0:00,Conventional,0.899519664,324959.24,170500.12,9293.13,51.03,86087.16,0,0,0,59027.79
Birmingham/Montgomery,Weekly,27/09/2020 0:00,Conventional,0.867187205,335057.61,176051.97,10106.05,57.1,82284.07,0,0,0,66558.41
Birmingham/Montgomery,Weekly,4/10/2020 0:00,Conventional,0.867790732,331013.38,175015.41,10378.33,68.23,83885.03,0,0,0,61666.39
Birmingham/Montgomery,Weekly,11/10/2020 0:00,Conventional,0.906752935,310250.33,151602.35,10125.2,34.19,89345.37,0,0,0,59143.23
Birmingham/Montgomery,Weekly,18/10/2020 0:00,Conventional,0.842177703,327300.41,165999.84,10233.39,35.51,85076.84,0,0,0,65954.83
Birmingham/Montgomery,Weekly,25/10/2020 0:00,Conventional,0.775532334,340816.63,177087.55,9732.4,5.67,91284.63,0,0,0,62706.39
Birmingham/Montgomery,Weekly,1/11/2020 0:00,Conventional,0.833895967,308110.23,149782.33,8189.72,9.08,92581.09,0,0,0,57548
Birmingham/Montgomery,Weekly,8/11/2020 0:00,Conventional,0.81341307,303438.12,140938.66,9147.05,4.72,97690.31,0,0,0,55657.37
Birmingham/Montgomery,Weekly,15/11/2020 0:00,Conventional,0.819165289,302673.7,148129.49,7153.52,13.29,91747.11,0,0,0,55630.29
Birmingham/Montgomery,Weekly,22/11/2020 0:00,Conventional,0.793516039,285968.55,137040.52,7093.23,6.61,90285.66,0,0,0,51542.53
Birmingham/Montgomery,Weekly,29/11/2020 0:00,Conventional,0.713813066,269833.11,144016.43,5342.44,11.64,74303.68,0,0,0,46158.91
Birmingham/Montgomery,Weekly,6/12/2020 0:00,Conventional,0.783113097,284100.93,132179.15,6730.54,7.71,91799.54,0,0,0,53383.99
Birmingham/Montgomery,Weekly,13/12/2020 0:00,Conventional,0.760100831,292331.57,139676.42,7698.25,7.7,91729.02,0,0,0,53220.17
Birmingham/Montgomery,Weekly,20/12/2020 0:00,Conventional,0.788335772,287093.45,144870.05,6393.85,23.2,86883.7,0,0,0,48922.66
Birmingham/Montgomery,Weekly,27/12/2020 0:00,Conventional,0.726402554,274994.25,142228.13,6481.46,9.62,80671.61,0,0,0,45603.43
Boise,Weekly,6/01/2020 0:00,Conventional,1.172749954,109568.08,34274.34,7952.66,1666.38,14826.75,0,0,0,50847.95
Boise,Weekly,12/01/2020 0:00,Conventional,1.075423001,126817.8,39991.02,8395.99,1179.89,15697.97,0,0,0,61552.93
Boise,Weekly,19/01/2020 0:00,Conventional,0.965999459,134727.1,48776.61,4551.97,1085.25,16120.89,0,0,0,64192.37
Boise,Weekly,26/01/2020 0:00,Conventional,1.108693912,109759.79,41571.43,4793.22,1154.99,17096.82,0,0,0,45143.34
Boise,Weekly,2/02/2020 0:00,Conventional,0.972254278,142087.02,50583.81,6290.69,2807.06,16609.06,0,0,0,65796.4
Boise,Weekly,9/02/2020 0:00,Conventional,1.018544464,123479.92,52317.14,5161.89,1633.62,17274.92,0,0,0,47092.35
Boise,Weekly,16/02/2020 0:00,Conventional,1.140442087,107775.25,40419.55,4398.54,1025.22,16425.98,0,0,0,45505.96
Boise,Weekly,23/02/2020 0:00,Conventional,1.063722567,126043.02,39961.33,5913.37,1144.67,16065.71,0,0,0,62957.93
Boise,Weekly,1/03/2020 0:00,Conventional,1.1775569,114811.36,36219.87,5245.43,935.27,16107.89,0,0,0,56302.9
Boise,Weekly,8/03/2020 0:00,Conventional,1.194500894,122056.47,37735.47,4621.61,1028.98,18517.25,0,0,0,60153.16
Boise,Weekly,15/03/2020 0:00,Conventional,1.466396539,117477.71,36860.83,4759.26,1420.16,21929.35,0,0,0,52508.1
Boise,Weekly,22/03/2020 0:00,Conventional,1.23953294,131759.65,39104.14,6931.28,1158.18,17858.87,0,0,0,66707.19
Boise,Weekly,29/03/2020 0:00,Conventional,1.477501055,109525.97,37182.92,7371.57,1798.26,12741.45,0,0,0,50431.78
Boise,Weekly,5/04/2020 0:00,Conventional,1.351084219,117180.97,42287.56,7866.29,1617.57,16186.57,0,0,0,49222.98
Boise,Weekly,12/04/2020 0:00,Conventional,1.408468128,118882.54,41995.51,8238.53,1966.98,18374.46,0,0,0,48307.06
Boise,Weekly,19/04/2020 0:00,Conventional,1.554513343,106357.8,36002.77,7041.23,2512.09,15105.84,0,0,0,45695.87
Boise,Weekly,26/04/2020 0:00,Conventional,1.498618264,110337.21,33253.36,6522.37,2236.43,18800.21,0,0,0,49524.85
Boise,Weekly,3/05/2020 0:00,Conventional,1.35775083,141254.89,38620.01,10079.35,1860.2,18897.67,0,0,0,71797.67
Boise,Weekly,10/05/2020 0:00,Conventional,1.312235896,140137.56,42672.71,9808.93,1534.23,22889.14,0,0,0,63232.55
Boise,Weekly,17/05/2020 0:00,Conventional,1.350647423,123393.26,37054.86,7185.33,1433.86,20372.68,0,0,0,57346.52
Boise,Weekly,24/05/2020 0:00,Conventional,1.356137811,133168.22,34594.87,7419.86,1487.92,25309.09,0,0,0,64356.48
Boise,Weekly,31/05/2020 0:00,Conventional,1.370682236,126579.36,34009.46,8172.65,1493.03,24409.67,0,0,0,58494.55
Boise,Weekly,7/06/2020 0:00,Conventional,1.325158105,125109.66,34661.91,7600.17,1606.44,23754.89,0,0,0,57486.26
Boise,Weekly,14/06/2020 0:00,Conventional,1.269955882,129756.39,28766.7,9077.99,1700.37,23553.43,0,0,0,66657.89
Boise,Weekly,21/06/2020 0:00,Conventional,1.293305683,123895.72,30442.37,9371.85,1262.71,23288.19,0,0,0,59530.6
Boise,Weekly,28/06/2020 0:00,Conventional,1.25238584,126727.23,32697.33,6837.81,1211.03,24361.53,0,0,0,61619.52
Boise,Weekly,5/07/2020 0:00,Conventional,1.28066449,129813.44,37329.19,6803.93,1752.93,25488.53,0,0,0,58438.86
Boise,Weekly,12/07/2020 0:00,Conventional,1.095363693,139125.68,37151.8,8051.14,1340.2,22980.4,0,0,0,69602.14
Boise,Weekly,19/07/2020 0:00,Conventional,1.24025916,127852.35,34351.04,8077.06,1369.48,25882.41,0,0,0,58172.36
Boise,Weekly,26/07/2020 0:00,Conventional,1.082186197,139755.05,37288.71,7533.1,1228.42,26209.2,0,0,0,67495.63
Boise,Weekly,2/08/2020 0:00,Conventional,1.205346011,126033.92,31270.05,6855.02,2124.07,34348.69,0,0,0,51436.09
Boise,Weekly,9/08/2020 0:00,Conventional,1.221457081,124997.87,33091.94,8463.14,5058.39,28563.06,0,0,0,49821.34
Boise,Weekly,16/08/2020 0:00,Conventional,1.206017899,122079.76,34139.04,7691.01,1326.84,26397.53,0,0,0,52525.34
Boise,Weekly,23/08/2020 0:00,Conventional,1.21838089,117894.22,32839.69,6608.29,1317.06,27257.7,0,0,0,49871.49
Boise,Weekly,30/08/2020 0:00,Conventional,1.209795951,120130.51,29907.46,9278.83,1240.39,26504.95,0,0,0,53198.89
Boise,Weekly,6/09/2020 0:00,Conventional,1.169148536,122465.66,31996.08,8478.02,937.61,28831.85,0,0,0,52222.09
Boise,Weekly,13/09/2020 0:00,Conventional,1.176582038,115545.45,32425.87,6016.58,1086.2,27220.19,0,0,0,48796.61
Boise,Weekly,20/09/2020 0:00,Conventional,1.06713518,126897.34,37416.69,7923.29,914.89,26330.6,0,0,0,54311.87
Boise,Weekly,27/09/2020 0:00,Conventional,1.162834433,117189.88,35133.9,8138.07,817.04,26641.23,0,0,0,46459.65
Boise,Weekly,4/10/2020 0:00,Conventional,1.160382321,118601.23,36695.78,7996.53,926.04,27684.48,0,0,0,45298.39
Boise,Weekly,11/10/2020 0:00,Conventional,1.182838876,112440.38,37050.15,8127.63,824.43,24279.97,0,0,0,42158.2
Boise,Weekly,18/10/2020 0:00,Conventional,1.125614637,112194.63,34386.54,10009.13,876.77,21353.92,0,0,0,45568.27
Boise,Weekly,25/10/2020 0:00,Conventional,1.035022071,116484.32,32380.91,8731.48,820.8,21793.12,0,0,0,52758
Boise,Weekly,1/11/2020 0:00,Conventional,1.151533164,107460.46,32805.36,5678.9,1102.5,24574.24,0,0,0,43299.46
Boise,Weekly,8/11/2020 0:00,Conventional,1.12383503,112037.69,32002.74,9302.03,970.05,24471.63,0,0,0,45291.24
Boise,Weekly,15/11/2020 0:00,Conventional,1.079508965,109083.88,27462.22,11728.84,933.6,24585.47,0,0,0,44373.74
Boise,Weekly,22/11/2020 0:00,Conventional,1.150026015,97698.89,24857.05,10108.09,815.71,23711.78,0,0,0,38206.26
Boise,Weekly,29/11/2020 0:00,Conventional,1.063608099,95177.45,24714.41,5706.19,641.76,20283.14,0,0,0,43831.96
Boise,Weekly,6/12/2020 0:00,Conventional,0.984269051,114865.13,30136.99,9617.84,835.8,26077.27,0,0,0,48197.23
Boise,Weekly,13/12/2020 0:00,Conventional,0.917325323,115490.74,29972.15,9639.41,867.88,26595.9,0,0,0,48415.4
Boise,Weekly,20/12/2020 0:00,Conventional,1.106546114,96299.58,27831.03,8172.03,1075.1,25496.36,0,0,0,33725.06
Boise,Weekly,27/12/2020 0:00,Conventional,1.115194526,94679.44,27520.47,9177.91,1111.37,23253.66,0,0,0,33616.03
Boston,Weekly,6/01/2020 0:00,Conventional,1.28283728,627254.88,10061.07,421279.81,1414.44,98332.82,0,0,0,96166.74
Boston,Weekly,12/01/2020 0:00,Conventional,1.387027944,576406.83,12025.08,373917.61,1305.03,127666.29,0,0,0,61492.82
Boston,Weekly,19/01/2020 0:00,Conventional,1.318731883,642863.58,15410.58,404676.85,2323.55,135823.89,0,0,0,84628.71
Boston,Weekly,26/01/2020 0:00,Conventional,1.268919673,661094.93,13094.75,340775.06,1920.95,143856.41,0,0,0,161447.76
Boston,Weekly,2/02/2020 0:00,Conventional,1.300961924,694146.24,15886.24,472116.99,1196.14,147281.29,0,0,0,57665.58
Boston,Weekly,9/02/2020 0:00,Conventional,1.264516822,750826.3,16630.41,437889.98,674.64,124775.15,0,0,0,170856.13
Boston,Weekly,16/02/2020 0:00,Conventional,1.417062227,567412.49,15141.14,373312.25,604.03,109934.76,0,0,0,68420.31
Boston,Weekly,23/02/2020 0:00,Conventional,1.390939917,601388.7,18136.37,371023.76,801.43,109950.99,0,0,0,101476.15
