Geography,Timeframe,Lat,Lng ,Current Year Week Ending,Type,ASP Current Year,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,SmlBagged Units,LrgBagged Units,X-LrgBagged Units,Bulk GTIN
Northern New England,Weekly,,,1/11/2020 0:00,Organic,1.850785223,14247.08,74.1,601.21,0,11870.56,0,0,0,1701.2
Northern New England,Weekly,,,8/11/2020 0:00,Organic,1.752024508,14317.35,64.47,471.69,0,12318.43,0,0,0,1462.76
Northern New England,Weekly,,,15/11/2020 0:00,Organic,1.803062861,14735.7,102.54,586.79,0,12352.2,0,0,0,1694.17
Northern New England,Weekly,,,22/11/2020 0:00,Organic,1.814894304,13157.07,76.54,494.61,0,11234.04,0,0,0,1351.89
Northern New England,Weekly,,,29/11/2020 0:00,Organic,1.797497058,12075.91,31.66,278.03,0,10582.87,0,0,0,1183.35
Northern New England,Weekly,,,6/12/2020 0:00,Organic,1.803517793,14438.23,119.75,672.14,0,12167.98,0,0,0,1478.35
Northern New England,Weekly,,,13/12/2020 0:00,Organic,1.837154131,12780.46,89.04,598.86,0,10785.59,0,0,0,1306.98
Northern New England,Weekly,,,20/12/2020 0:00,Organic,1.823894455,13518.12,51.94,587.86,0,11440.8,0,0,0,1437.52
Northern New England,Weekly,,,27/12/2020 0:00,Organic,1.825725382,15116.26,61.5,504.93,0,13005,0,0,0,1544.82
Plains,Weekly,,,6/01/2020 0:00,Conventional,1.048165899,1973838.16,861776.42,487421.79,21466.29,341850.88,0,0,0,261322.78
Plains,Weekly,,,12/01/2020 0:00,Conventional,1.050338609,1981888.3,844597.14,446015.74,19070.34,410428.99,0,0,0,261776.1
Plains,Weekly,,,19/01/2020 0:00,Conventional,0.998153725,2080849.29,799795.34,654701.78,26764.81,353132.64,0,0,0,246454.72
Plains,Weekly,,,26/01/2020 0:00,Conventional,1.141497456,1762947.01,744973.86,365587.58,5167.97,406758.9,0,0,0,240458.71
Plains,Weekly,,,2/02/2020 0:00,Conventional,0.891651357,2736589.06,1102155.86,820057.06,5050.83,459608.59,0,0,0,349716.72
Plains,Weekly,,,9/02/2020 0:00,Conventional,0.96601463,2107761.62,901238.04,494297.21,2954.37,431269.12,0,0,0,278002.88
Plains,Weekly,,,16/02/2020 0:00,Conventional,1.097292762,1801339.45,742002.66,417806.65,2712.46,416980.63,0,0,0,221837.06
Plains,Weekly,,,23/02/2020 0:00,Conventional,1.058916728,2007363.17,878696.35,482301.49,3665.1,404159.1,0,0,0,238541.13
Plains,Weekly,,,1/03/2020 0:00,Conventional,1.154647805,1881737.58,835598.87,336525.91,3616,419907.23,0,0,0,286089.58
Plains,Weekly,,,8/03/2020 0:00,Conventional,1.083036666,2085103.46,839374.58,517486.05,2363.29,425411.54,0,0,0,300468
Plains,Weekly,,,15/03/2020 0:00,Conventional,1.257015921,2082955.19,786300.26,412369.11,3162.28,576090.73,0,0,0,305032.8
Plains,Weekly,,,22/03/2020 0:00,Conventional,1.262779201,2276455.47,993936.79,445971.16,3400.8,525772.13,0,0,0,307374.59
Plains,Weekly,,,29/03/2020 0:00,Conventional,1.226178602,2070510.66,920045.8,378446.94,2749.52,462060.23,0,0,0,307208.17
Plains,Weekly,,,5/04/2020 0:00,Conventional,1.24493626,2145634.83,927769.51,395825.43,2533.85,507837.14,0,0,0,311668.91
Plains,Weekly,,,12/04/2020 0:00,Conventional,1.26902902,2054230.34,835325.04,433215.81,3586.19,510889,0,0,0,271214.31
Plains,Weekly,,,19/04/2020 0:00,Conventional,1.143958508,2157736.68,938520.02,417745.41,8730.94,482539.4,0,0,0,310200.9
Plains,Weekly,,,26/04/2020 0:00,Conventional,1.157607842,2261356.9,1022174.79,404171.83,4155.85,527285.41,0,0,0,303569.02
Plains,Weekly,,,3/05/2020 0:00,Conventional,1.060538701,2631216.97,1073696.78,646683.18,4159.96,550436.69,0,0,0,356240.36
Plains,Weekly,,,10/05/2020 0:00,Conventional,1.085903577,2629133.33,1088486.19,577472.33,3326.85,588445.38,0,0,0,371402.58
Plains,Weekly,,,17/05/2020 0:00,Conventional,1.137276246,2315596.18,959860.03,484964.19,3558.56,552996.5,0,0,0,314216.9
Plains,Weekly,,,24/05/2020 0:00,Conventional,1.123499438,2460729.38,1033514.89,475857.29,3948.94,568413.91,0,0,0,378994.35
Plains,Weekly,,,31/05/2020 0:00,Conventional,1.042654939,2525661.09,972246.65,609081.86,3128.46,561706.8,0,0,0,379497.33
Plains,Weekly,,,7/06/2020 0:00,Conventional,1.072555845,2520447.1,1020884.95,476035.27,2841.05,604858.69,0,0,0,415827.14
Plains,Weekly,,,14/06/2020 0:00,Conventional,1.113044455,2369694.87,948201.48,432235.06,2886.91,615625.2,0,0,0,370746.21
Plains,Weekly,,,21/06/2020 0:00,Conventional,1.007635638,2580983.38,995659.46,645186.01,2698.66,588257.23,0,0,0,349182.03
Plains,Weekly,,,28/06/2020 0:00,Conventional,1.002495403,2410779.26,1057639.69,436242.07,4346.36,545860.31,0,0,0,366690.83
Plains,Weekly,,,5/07/2020 0:00,Conventional,1.023948944,2621960.04,1007934.09,566675.59,4397.38,647736.53,0,0,0,395216.45
Plains,Weekly,,,12/07/2020 0:00,Conventional,1.018650459,2260289.09,919047.4,427165.93,3631.59,575133.47,0,0,0,335310.7
Plains,Weekly,,,19/07/2020 0:00,Conventional,1.035100342,2181151.51,860252.36,403245.14,4182.89,598413.44,0,0,0,315057.68
Plains,Weekly,,,26/07/2020 0:00,Conventional,0.974055362,2320896.16,942220.94,493347.39,4824.64,538732.93,0,0,0,341770.26
Plains,Weekly,,,2/08/2020 0:00,Conventional,0.982773311,2163203.68,876268.19,423441.29,4714.06,517404.02,0,0,0,341376.13
Plains,Weekly,,,9/08/2020 0:00,Conventional,0.976201255,2150044.3,814226.37,473302.12,6787.34,539846.29,0,0,0,315882.18
Plains,Weekly,,,16/08/2020 0:00,Conventional,0.915772105,2387263.31,888329.33,646950.97,3677.49,539517.45,0,0,0,308788.05
Plains,Weekly,,,23/08/2020 0:00,Conventional,0.95722351,2132877.5,868143.74,443783.4,3580.86,488222.72,0,0,0,329146.78
Plains,Weekly,,,30/08/2020 0:00,Conventional,0.969976255,2099959.46,831406.3,425307.23,5536.89,481313.71,0,0,0,356395.33
Plains,Weekly,,,6/09/2020 0:00,Conventional,0.965841297,2115132.67,836408.18,420042.52,7326.76,507668.36,0,0,0,343686.85
Plains,Weekly,,,13/09/2020 0:00,Conventional,0.966681394,2085141.89,853053.88,477339.45,3739.46,457207,0,0,0,293802.1
Plains,Weekly,,,20/09/2020 0:00,Conventional,0.962032778,1905026.87,788274.14,377101.7,2720.45,444050.97,0,0,0,292879.61
Plains,Weekly,,,27/09/2020 0:00,Conventional,0.941416978,2018889.86,704088.43,631376.44,2656.34,420139.43,0,0,0,260629.22
Plains,Weekly,,,4/10/2020 0:00,Conventional,1.006856486,1831661.53,737679.14,364021.17,1854.51,452532.94,0,0,0,275573.76
Plains,Weekly,,,11/10/2020 0:00,Conventional,0.956743956,1947685.24,730854.71,475342.62,2590.07,459438.88,0,0,0,279458.95
Plains,Weekly,,,18/10/2020 0:00,Conventional,0.957222004,1856649.33,634881.63,497991.95,2583.62,484674.64,0,0,0,236517.51
Plains,Weekly,,,25/10/2020 0:00,Conventional,0.945824236,1829470.04,629969.67,436130.64,1832.29,498748.24,0,0,0,262789.2
Plains,Weekly,,,1/11/2020 0:00,Conventional,0.868567109,1966826.76,710293.97,467278.62,2273.73,505460.05,0,0,0,281520.38
Plains,Weekly,,,8/11/2020 0:00,Conventional,0.938553286,1839848.67,716724.92,348846.43,2046.16,515718.03,0,0,0,256513.13
Plains,Weekly,,,15/11/2020 0:00,Conventional,0.931439987,1871906.33,617964.96,424671.87,2622.22,549161.2,0,0,0,277486.09
Plains,Weekly,,,22/11/2020 0:00,Conventional,0.909704196,1810083.76,619128.49,386437.33,2455.96,539188.69,0,0,0,262873.29
Plains,Weekly,,,29/11/2020 0:00,Conventional,0.883246391,1614428.3,574465.79,348099.54,1251.04,459416.81,0,0,0,231195.12
Plains,Weekly,,,6/12/2020 0:00,Conventional,0.807810511,2078153.47,677230.84,561277.23,1111.38,531800.1,0,0,0,306733.91
Plains,Weekly,,,13/12/2020 0:00,Conventional,0.856078763,1970717.48,638460.64,458564.01,1112.98,581689.86,0,0,0,290889.98
Plains,Weekly,,,20/12/2020 0:00,Conventional,0.838164304,1870165.09,593056.58,461736.55,1112.37,553216.48,0,0,0,261043.11
Plains,Weekly,,,27/12/2020 0:00,Conventional,0.845850506,1776741.23,568124.28,461667.69,1321.44,498652.76,0,0,0,246975.07
Plains,Weekly,,,6/01/2020 0:00,Organic,1.474596406,43310.59,5030.84,6966.77,21.33,25803.25,0,0,0,5488.4
Plains,Weekly,,,12/01/2020 0:00,Organic,1.476458801,44222.36,5396.29,7003.68,31.72,27098.6,0,0,0,4692.08
Plains,Weekly,,,19/01/2020 0:00,Organic,1.408788666,60818.3,25820.13,7055.51,27.05,22980.21,0,0,0,4935.41
Plains,Weekly,,,26/01/2020 0:00,Organic,1.708476358,38277.71,6725.2,5719.81,17.32,21270.09,0,0,0,4545.28
Plains,Weekly,,,2/02/2020 0:00,Organic,1.663321739,38941.85,4580.57,6798.75,30.19,22104.45,0,0,0,5427.9
Plains,Weekly,,,9/02/2020 0:00,Organic,1.599790239,38133.61,3925.46,6045.38,77.6,24032.89,0,0,0,4052.27
Plains,Weekly,,,16/02/2020 0:00,Organic,1.603728749,40879.32,5886.44,6240.64,10.53,23812.95,0,0,0,4928.75
Plains,Weekly,,,23/02/2020 0:00,Organic,1.463878965,60468.93,21743.96,7826.82,59.34,23703.4,0,0,0,7135.41
Plains,Weekly,,,1/03/2020 0:00,Organic,1.689643137,49907.85,7238.48,10567.79,15.44,24770.43,0,0,0,7315.71
Plains,Weekly,,,8/03/2020 0:00,Organic,1.797951741,48121.18,4323.04,11453.63,25.83,24641.16,0,0,0,7677.53
Plains,Weekly,,,15/03/2020 0:00,Organic,1.853562847,52701.72,6820.27,8749.77,48.34,30495.59,0,0,0,6587.74
Plains,Weekly,,,22/03/2020 0:00,Organic,1.541366155,82218.83,28344.14,10982.75,164.48,36873.82,0,0,0,5853.64
Plains,Weekly,,,29/03/2020 0:00,Organic,1.731722013,45694.81,6945.48,6462.86,49.34,27150.55,0,0,0,5086.58
Plains,Weekly,,,5/04/2020 0:00,Organic,1.690166648,52102.04,5572.23,6901.4,37.49,33702.27,0,0,0,5888.65
Plains,Weekly,,,12/04/2020 0:00,Organic,1.728545377,78924.96,34825.16,7022.59,34.58,34203.63,0,0,0,2839
Plains,Weekly,,,19/04/2020 0:00,Organic,1.734714426,74252.54,24980.92,5407.36,10.17,40313.68,0,0,0,3540.41
Plains,Weekly,,,26/04/2020 0:00,Organic,1.722880834,68839.1,19659.55,5538.2,23,39247.04,0,0,0,4371.31
Plains,Weekly,,,3/05/2020 0:00,Organic,1.756329171,53137.8,15664.44,4290.38,57.51,29328.19,0,0,0,3797.28
Plains,Weekly,,,10/05/2020 0:00,Organic,1.711301698,62740,15224.64,5385.13,32.71,37014.46,0,0,0,5083.05
Plains,Weekly,,,17/05/2020 0:00,Organic,1.68937262,64439.27,15265.21,4062.63,29.45,41656.49,0,0,0,3425.48
Plains,Weekly,,,24/05/2020 0:00,Organic,1.576936182,80583.63,27482.12,7684.51,852.28,39989.73,0,0,0,4574.99
Plains,Weekly,,,31/05/2020 0:00,Organic,1.569693509,70462.14,15138.65,4659.29,191.72,44634.81,0,0,0,5837.66
Plains,Weekly,,,7/06/2020 0:00,Organic,1.67331267,62516.73,13071.48,4773.01,55.42,37788.96,0,0,0,6827.85
Plains,Weekly,,,14/06/2020 0:00,Organic,1.686118958,55864.13,11298.64,4617.55,24.27,33974.27,0,0,0,5949.39
Plains,Weekly,,,21/06/2020 0:00,Organic,1.675634595,61892.31,14083.59,5587.54,37.05,36356.4,0,0,0,5827.73
Plains,Weekly,,,28/06/2020 0:00,Organic,1.600343212,65251.72,18976.34,4818.6,74.74,38038.61,0,0,0,3343.43
Plains,Weekly,,,5/07/2020 0:00,Organic,1.615749972,72501.73,23817.42,4708.52,20.72,40176.02,0,0,0,3779.04
Plains,Weekly,,,12/07/2020 0:00,Organic,1.57624926,64892.39,15785.97,4458.93,37.89,40032.88,0,0,0,4576.72
Plains,Weekly,,,19/07/2020 0:00,Organic,1.380628566,74261.35,17619.44,3065.21,8.56,50983.61,0,0,0,2584.54
Plains,Weekly,,,26/07/2020 0:00,Organic,1.394011256,70678.46,17834.58,4573.52,20.66,45924.75,0,0,0,2324.95
Plains,Weekly,,,2/08/2020 0:00,Organic,1.407935927,59931.43,12615.19,3619.03,24.16,39917.08,0,0,0,3755.96
Plains,Weekly,,,9/08/2020 0:00,Organic,1.450895639,51305.43,10142.66,3409.08,24.19,32986.14,0,0,0,4743.37
Plains,Weekly,,,16/08/2020 0:00,Organic,1.545028726,49870.73,12623.12,4321.99,13.66,28722.28,0,0,0,4189.68
Plains,Weekly,,,23/08/2020 0:00,Organic,1.520218984,48756.87,15441.5,3341.03,28.66,27868.58,0,0,0,2077.1
Plains,Weekly,,,30/08/2020 0:00,Organic,1.539210388,53257.25,17895.55,6539.3,50.71,26708.12,0,0,0,2063.57
Plains,Weekly,,,6/09/2020 0:00,Organic,1.619512097,62193.04,17951.92,14434.47,8.46,27373.34,0,0,0,2424.84
Plains,Weekly,,,13/09/2020 0:00,Organic,1.489098918,62803.34,23233.7,5312.54,18.89,31992.09,0,0,0,2246.12
Plains,Weekly,,,20/09/2020 0:00,Organic,1.536504065,54737.83,13303.27,4050.88,37.49,33418.69,0,0,0,3927.5
Plains,Weekly,,,27/09/2020 0:00,Organic,1.574099331,44935.47,8537.26,3917.45,38.34,28710.79,0,0,0,3731.64
Plains,Weekly,,,4/10/2020 0:00,Organic,1.557261793,44172.26,8926.69,3601.43,20.59,28559.17,0,0,0,3064.38
Plains,Weekly,,,11/10/2020 0:00,Organic,1.556644569,45503.14,13394.68,3051.37,30.86,25593.01,0,0,0,3433.22
Plains,Weekly,,,18/10/2020 0:00,Organic,1.471093518,44569.14,10637.84,2565.98,13.48,27316.24,0,0,0,4035.6
Plains,Weekly,,,25/10/2020 0:00,Organic,1.411667566,43352.89,8703.3,2279.43,56.59,28918.57,0,0,0,3394.99
Plains,Weekly,,,1/11/2020 0:00,Organic,1.389654812,45218.72,8538.34,2741.93,3.42,29702.08,0,0,0,4232.95
Plains,Weekly,,,8/11/2020 0:00,Organic,1.319482352,66129.28,8272.33,22906.32,27.28,30369.06,0,0,0,4554.29
Plains,Weekly,,,15/11/2020 0:00,Organic,1.480734878,48267.55,6398.72,6332.8,10.27,31533.11,0,0,0,3992.65
Plains,Weekly,,,22/11/2020 0:00,Organic,1.401902172,41809.57,5987.33,2396.43,6.84,28876.78,0,0,0,4542.2
Plains,Weekly,,,29/11/2020 0:00,Organic,1.47133077,34762.83,5845.24,2317.67,41,22581.46,0,0,0,3977.46
Plains,Weekly,,,6/12/2020 0:00,Organic,1.36853147,42610.61,6184.74,2885.51,37.69,29355.5,0,0,0,4147.17
Plains,Weekly,,,13/12/2020 0:00,Organic,1.350337113,42177.8,5895.62,1723.72,47.94,29667.87,0,0,0,4842.66
Plains,Weekly,,,20/12/2020 0:00,Organic,1.388248192,40344.73,6071.57,1862.9,34.33,27074.85,0,0,0,5301.08
Plains,Weekly,,,27/12/2020 0:00,Organic,1.429913174,36166.83,5560.38,1837.89,17.15,23782.23,0,0,0,4969.17
South Central,Weekly,,,6/01/2020 0:00,Conventional,0.816119675,5349861.91,2605151.71,806184.9,67367.39,865342.57,0,0,0,1005815.34
South Central,Weekly,,,12/01/2020 0:00,Conventional,0.704596186,6553540.14,3617087.12,691718.41,68290.29,1040951.18,0,0,0,1135493.14
South Central,Weekly,,,19/01/2020 0:00,Conventional,0.632036148,7005946.34,4170011.34,653018.49,65144.96,984444.91,0,0,0,1133326.64
South Central,Weekly,,,26/01/2020 0:00,Conventional,0.774351933,5834968.78,3018783.74,571078.99,76801.17,1045745.43,0,0,0,1122559.45
South Central,Weekly,,,2/02/2020 0:00,Conventional,0.627061631,8148600.19,4369847.14,882804.05,138870,1298795.65,0,0,0,1458283.35
South Central,Weekly,,,9/02/2020 0:00,Conventional,0.694904311,6778985.8,3674059.12,672569.22,60726.77,1076897.48,0,0,0,1294733.21
South Central,Weekly,,,16/02/2020 0:00,Conventional,0.733053868,6006633.63,3321673.76,526261.77,61932.75,973012.38,0,0,0,1123752.96
South Central,Weekly,,,23/02/2020 0:00,Conventional,0.79150304,5883742.01,3099403.59,608699.79,46746.76,939888.85,0,0,0,1189003.02
South Central,Weekly,,,1/03/2020 0:00,Conventional,0.806695391,6173544.22,3268577.13,613831.17,35552.02,1066948.05,0,0,0,1188635.84
South Central,Weekly,,,8/03/2020 0:00,Conventional,0.872246535,6010667.21,3241457.17,543853.37,28438.11,1033697.91,0,0,0,1163220.64
South Central,Weekly,,,15/03/2020 0:00,Conventional,0.915913476,7185793.45,3836269.33,668851.46,35707.27,1334297.63,0,0,0,1310667.76
South Central,Weekly,,,22/03/2020 0:00,Conventional,0.922870291,7247820.44,3828575.04,763088.74,30475.69,1253532.15,0,0,0,1372148.82
South Central,Weekly,,,29/03/2020 0:00,Conventional,0.989943189,6022694.96,2883073.44,829347.05,32706.29,1057476.11,0,0,0,1220092.06
South Central,Weekly,,,5/04/2020 0:00,Conventional,0.926880763,6993572.35,3609244.2,912115.32,33892.73,1206739.05,0,0,0,1231581.05
South Central,Weekly,,,12/04/2020 0:00,Conventional,0.904182377,6950361.81,3842890.41,874129.5,37701.78,1068265.31,0,0,0,1127374.82
South Central,Weekly,,,19/04/2020 0:00,Conventional,0.890989127,7177668.96,3546724.79,914066.26,96309.17,1472040.06,0,0,0,1148528.68
South Central,Weekly,,,26/04/2020 0:00,Conventional,0.974423583,6612121.72,2904126.12,1150878.57,123426.52,1252657.16,0,0,0,1181033.35
South Central,Weekly,,,3/05/2020 0:00,Conventional,0.918103547,7081346.74,3202644.9,981804.31,119580.51,1481782.66,0,0,0,1295534.36
South Central,Weekly,,,10/05/2020 0:00,Conventional,0.858257972,7624949.77,3671589.64,844455.54,92704.62,1622294.08,0,0,0,1393905.88
South Central,Weekly,,,17/05/2020 0:00,Conventional,0.925446596,7010073.82,3451532.32,824275.79,119302.43,1364019.7,0,0,0,1250943.57
South Central,Weekly,,,24/05/2020 0:00,Conventional,0.876868389,7609471.93,3753669.48,776689.28,148371.35,1556110.04,0,0,0,1374631.78
South Central,Weekly,,,31/05/2020 0:00,Conventional,0.832158468,7346134.37,3269726.82,840490.46,133159.71,1770235.39,0,0,0,1332521.99
South Central,Weekly,,,7/06/2020 0:00,Conventional,0.766036615,7550440.8,3763726.06,759186.82,144312.1,1497885.88,0,0,0,1385329.95
South Central,Weekly,,,14/06/2020 0:00,Conventional,0.815849585,6918642.6,3360520.73,561039.81,133032.04,1559687.33,0,0,0,1304362.69
South Central,Weekly,,,21/06/2020 0:00,Conventional,0.846618283,6773164.81,3174438.71,626765.7,166812.09,1554216.09,0,0,0,1250932.21
South Central,Weekly,,,28/06/2020 0:00,Conventional,0.844593722,6180721.69,2719457.94,679913.21,142565.47,1376097.37,0,0,0,1262687.7
South Central,Weekly,,,5/07/2020 0:00,Conventional,0.821155724,7185225.89,3377182.77,703822.73,215717.22,1533570.04,0,0,0,1354933.14
South Central,Weekly,,,12/07/2020 0:00,Conventional,0.802057146,6566526.73,3069737.66,579504.22,198830.47,1520029.93,0,0,0,1198424.45
South Central,Weekly,,,19/07/2020 0:00,Conventional,0.808707405,6551263.9,2835919.02,608868.61,170708.52,1687546.47,0,0,0,1248221.28
South Central,Weekly,,,26/07/2020 0:00,Conventional,0.816277622,6268529.37,2575241.18,767211.44,153448.28,1507081.34,0,0,0,1265547.13
South Central,Weekly,,,2/08/2020 0:00,Conventional,0.803015181,6103007.14,2482164.45,809656.84,129404.54,1416809.66,0,0,0,1264971.65
South Central,Weekly,,,9/08/2020 0:00,Conventional,0.82447035,6333975.28,2689802.89,719925.63,142693.45,1596672.72,0,0,0,1184880.58
South Central,Weekly,,,16/08/2020 0:00,Conventional,0.786633989,6592524.48,3094087.77,676414.95,132983.29,1403815.86,0,0,0,1285222.62
South Central,Weekly,,,23/08/2020 0:00,Conventional,0.749245553,6936698.79,3035905.76,799656.87,167353.85,1516962.81,0,0,0,1416819.5
South Central,Weekly,,,30/08/2020 0:00,Conventional,0.745326874,6562450.55,3007267.69,768557.7,157801.71,1304808.4,0,0,0,1324015.05
South Central,Weekly,,,6/09/2020 0:00,Conventional,0.765886324,6659126.68,3095957.24,626641.85,210449.79,1502227.98,0,0,0,1223849.82
South Central,Weekly,,,13/09/2020 0:00,Conventional,0.755699199,6408260.78,3045051.27,636520.68,164731.25,1324410.86,0,0,0,1237546.72
South Central,Weekly,,,20/09/2020 0:00,Conventional,0.759274764,6269231.91,2669747.1,823471.34,150900.63,1340950.68,0,0,0,1284162.16
South Central,Weekly,,,27/09/2020 0:00,Conventional,0.747182692,6076495.64,2655608.72,814827.7,144088.96,1253495.3,0,0,0,1208474.96
South Central,Weekly,,,4/10/2020 0:00,Conventional,0.75396021,6016796.52,2385709.27,931111.45,91605.97,1403254.96,0,0,0,1205114.87
South Central,Weekly,,,11/10/2020 0:00,Conventional,0.744539271,6067225.57,2547267.97,895145.48,84692.55,1404693.23,0,0,0,1135426.34
South Central,Weekly,,,18/10/2020 0:00,Conventional,0.760275187,5683118.06,2322462.68,813592.2,103234.66,1388388.45,0,0,0,1055440.06
South Central,Weekly,,,25/10/2020 0:00,Conventional,0.750962648,5842990.24,2437519.01,757219.98,74759.75,1435157.16,0,0,0,1138334.34
South Central,Weekly,,,1/11/2020 0:00,Conventional,0.70596866,6023390.13,2414555.5,819994.84,103381.39,1483023.45,0,0,0,1202434.96
South Central,Weekly,,,8/11/2020 0:00,Conventional,0.712832877,5942347.44,2469676.63,846928.24,68662,1387635.43,0,0,0,1169445.14
South Central,Weekly,,,15/11/2020 0:00,Conventional,0.673769149,6488118.94,2701150.36,885045.86,66221.86,1695422.15,0,0,0,1140278.7
South Central,Weekly,,,22/11/2020 0:00,Conventional,0.66041341,5839556.94,2468594.91,836089.55,73758.43,1454797.91,0,0,0,1006316.13
South Central,Weekly,,,29/11/2020 0:00,Conventional,0.635158032,5296527.54,2399144.85,577428.08,103896.06,1446617.15,0,0,0,769441.4
South Central,Weekly,,,6/12/2020 0:00,Conventional,0.661376243,5747297.21,2594570.35,752778.78,76174.23,1345216.54,0,0,0,978557.33
South Central,Weekly,,,13/12/2020 0:00,Conventional,0.664199052,5993901.56,2331642.71,900437.71,127743.52,1548959.91,0,0,0,1085117.71
South Central,Weekly,,,20/12/2020 0:00,Conventional,0.674896501,5629350.89,2298569.73,767776.34,96836.94,1461110.71,0,0,0,1005057.17
South Central,Weekly,,,27/12/2020 0:00,Conventional,0.671505385,5450518.72,2210862.34,819741.57,101918.39,1325371.71,0,0,0,992624.71
South Central,Weekly,,,6/01/2020 0:00,Organic,1.39591179,92341.69,17339.96,1197.94,1207.67,58099.28,0,0,0,14496.84
South Central,Weekly,,,12/01/2020 0:00,Organic,1.36150479,111985.28,13523.75,1226.95,1669.63,70521.88,0,0,0,25043.06
South Central,Weekly,,,19/01/2020 0:00,Organic,1.365583886,106827.77,13137.57,1168.69,1448.3,71474.08,0,0,0,19599.14
South Central,Weekly,,,26/01/2020 0:00,Organic,1.504148534,121220.59,31173.43,837.54,1502,72648.75,0,0,0,15058.87
South Central,Weekly,,,2/02/2020 0:00,Organic,1.508208807,119058.3,34678.87,944.75,1576.7,65542.95,0,0,0,16315.03
South Central,Weekly,,,9/02/2020 0:00,Organic,1.484205267,125035.38,33363.45,951.64,1769.16,74217.49,0,0,0,14733.65
South Central,Weekly,,,16/02/2020 0:00,Organic,1.428462231,112888.76,17113.43,1180.21,1633.1,72244.27,0,0,0,20717.76
South Central,Weekly,,,23/02/2020 0:00,Organic,1.436975988,106447.7,12052.93,1318.29,2806.47,69691.44,0,0,0,20578.58
South Central,Weekly,,,1/03/2020 0:00,Organic,1.560153043,113923.4,29135.15,1398.59,2495.01,65302.32,0,0,0,15592.34
South Central,Weekly,,,8/03/2020 0:00,Organic,1.513344309,109877.3,19060.2,1797.23,2020.22,66392.14,0,0,0,20607.51
South Central,Weekly,,,15/03/2020 0:00,Organic,1.549466602,139285.03,17046.65,1489.28,2675.76,83586.64,0,0,0,34486.7
South Central,Weekly,,,22/03/2020 0:00,Organic,1.559197026,143083.57,28057.07,803.82,1820.25,81748.6,0,0,0,30653.84
South Central,Weekly,,,29/03/2020 0:00,Organic,1.570993537,122068.03,28155.38,1193.7,2241.37,64732.91,0,0,0,25744.68
South Central,Weekly,,,5/04/2020 0:00,Organic,1.584675995,129274.77,26189.65,1469.51,3400.9,72038.68,0,0,0,26176.04
South Central,Weekly,,,12/04/2020 0:00,Organic,1.609623316,131155.48,31546.29,1503.23,1749.15,70378.35,0,0,0,25978.46
South Central,Weekly,,,19/04/2020 0:00,Organic,1.61829282,155257.38,51634.34,1619.88,2496.32,84209.81,0,0,0,15297.02
South Central,Weekly,,,26/04/2020 0:00,Organic,1.612526721,138738.6,36304.95,1699.98,2530.55,77863.31,0,0,0,20339.8
South Central,Weekly,,,3/05/2020 0:00,Organic,1.610363414,137588.71,42389.25,2104.58,2793.18,75203.96,0,0,0,15097.74
South Central,Weekly,,,10/05/2020 0:00,Organic,1.609072085,156460.28,48102.25,1635.39,1633.73,85915.8,0,0,0,19173.11
South Central,Weekly,,,17/05/2020 0:00,Organic,1.618879222,141116.01,34578.4,1703.46,2143.05,82765.26,0,0,0,19925.84
South Central,Weekly,,,24/05/2020 0:00,Organic,1.555000724,142711.64,26875.54,1868.93,1648.07,91166.76,0,0,0,21152.34
South Central,Weekly,,,31/05/2020 0:00,Organic,1.55173576,144841.51,26207.69,1970.75,1465.21,89040.45,0,0,0,26157.42
South Central,Weekly,,,7/06/2020 0:00,Organic,1.582689966,150827.18,27762.19,1511.2,2864.06,91377.03,0,0,0,27312.69
South Central,Weekly,,,14/06/2020 0:00,Organic,1.533130664,137784.04,16020.27,1686.61,2129.32,94028.53,0,0,0,23919.31
South Central,Weekly,,,21/06/2020 0:00,Organic,1.47582233,141144.03,13705.25,1821.46,1892.2,97999.2,0,0,0,25725.92
South Central,Weekly,,,28/06/2020 0:00,Organic,1.448982268,145913.3,15756.41,1603.58,2347.62,95953.99,0,0,0,30251.7
South Central,Weekly,,,5/07/2020 0:00,Organic,1.47301806,152161.54,14281.31,1908.84,1876.6,98582.34,0,0,0,35512.43
South Central,Weekly,,,12/07/2020 0:00,Organic,1.524670949,122234.55,9020.8,1840.14,1862.93,86788.08,0,0,0,22722.6
South Central,Weekly,,,19/07/2020 0:00,Organic,1.532393485,123540.14,10883.12,1841.41,1874.02,82642.26,0,0,0,26299.33
South Central,Weekly,,,26/07/2020 0:00,Organic,1.47229744,118479.58,8681.11,1793.33,1586.23,85597.75,0,0,0,20821.16
South Central,Weekly,,,2/08/2020 0:00,Organic,1.488302453,115649.03,9284.48,1894.83,1062.29,77991.8,0,0,0,25415.63
South Central,Weekly,,,9/08/2020 0:00,Organic,1.531509126,130429.84,10613.46,2647.18,1185.37,88134.11,0,0,0,27849.71
South Central,Weekly,,,16/08/2020 0:00,Organic,1.561793911,137078.1,21545.11,2606.36,756.94,89625.02,0,0,0,22544.68
