Geography,Timeframe,Lat,Lng,Current Year Week Ending,Type,ASP Current Year,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,SmlBagged Units,LrgBagged Units,X-LrgBagged Units,Bulk GTIN
Plains,Weekly,#FIELD!,#FIELD!,25/07/2021 0:00,Organic,1.700074736,46227.7,7530.73,2020.99,16.78,31035.61,22411.4,865.76,0,5623.6
Plains,Weekly,#FIELD!,#FIELD!,18/07/2021 0:00,Organic,1.744548642,44762.32,8801.75,2188.1,45.94,28945.82,20139.44,783.33,6.3,4780.7
Plains,Weekly,#FIELD!,#FIELD!,5/09/2021 0:00,Conventional,1.112603753,1790266.34,551075.31,350209.11,1396.81,551219.82,312387.64,142721.81,7169.77,336365.29
Plains,Weekly,#FIELD!,#FIELD!,29/08/2021 0:00,Conventional,1.128275171,1748106.06,531574.86,342393.25,1195.35,531805.97,325037.71,119108.07,26756.99,341136.63
Plains,Weekly,#FIELD!,#FIELD!,22/08/2021 0:00,Conventional,1.106987922,1787362.68,570610.09,373481.27,1286.53,493711.96,316871.98,91945.9,33137.27,348272.82
Plains,Weekly,#FIELD!,#FIELD!,15/08/2021 0:00,Conventional,1.027109478,1962020.37,570418.77,488234.23,1697.97,543108.85,304337.47,120222.99,66358.33,358560.55
Plains,Weekly,#FIELD!,#FIELD!,5/09/2021 0:00,Organic,1.512379111,61529.91,5561.64,2072.37,10.17,48813.89,38898.02,1165.18,0,5071.84
Plains,Weekly,#FIELD!,#FIELD!,29/08/2021 0:00,Organic,1.606199283,59995.29,8212.41,2577.68,18.72,42064.82,29346.95,4247.52,3.15,7121.67
Plains,Weekly,#FIELD!,#FIELD!,22/08/2021 0:00,Organic,1.662727222,45728.66,7548.59,2159.15,55.65,29941.06,15560.27,5954.55,0,6024.21
Plains,Weekly,#FIELD!,#FIELD!,15/08/2021 0:00,Organic,1.638043631,44953.03,7511.59,2231.59,67.79,29511.92,18817.05,2536.36,0,5630.15
Plains,Weekly,#FIELD!,#FIELD!,3/10/2021 0:00,Conventional,1.187237327,1682244.08,553337.64,278842.5,1059.8,504598.87,337460.2,82431.95,25805.98,344405.26
Plains,Weekly,#FIELD!,#FIELD!,26/09/2021 0:00,Conventional,1.159390986,1693947.07,542413.65,285968.8,1179.08,535861.79,338167.7,113775.28,26555.15,328523.75
Plains,Weekly,#FIELD!,#FIELD!,19/09/2021 0:00,Conventional,1.122681638,1743283.99,572540.73,337124.74,1084.53,509727.49,341710.41,100581.84,9898.3,322806.5
Plains,Weekly,#FIELD!,#FIELD!,12/09/2021 0:00,Conventional,1.13549387,1744228.56,587761.27,310143.64,1101.12,523503.1,341880.95,96540.39,5922.43,321719.43
Plains,Weekly,#FIELD!,#FIELD!,3/10/2021 0:00,Organic,1.759722489,43560.65,8304.34,2215.44,23.69,26847.68,17574.65,1161.78,0,6169.5
Plains,Weekly,#FIELD!,#FIELD!,26/09/2021 0:00,Organic,1.65461032,49436.74,7143.37,2094.58,13.5,34145.45,24118.04,1163.31,0,6039.84
Plains,Weekly,#FIELD!,#FIELD!,19/09/2021 0:00,Organic,1.721994063,48532.09,7865.66,2164.92,43.89,32263.12,22099.41,1110.61,6.3,6194.51
Plains,Weekly,#FIELD!,#FIELD!,12/09/2021 0:00,Organic,1.663805174,63298.16,10406.14,2165.62,44.08,44335.7,33985.67,1139.43,6.3,6346.61
Plains,Weekly,#FIELD!,#FIELD!,31/10/2021 0:00,Conventional,1.067710479,1783393.03,555898.4,383975,1304.29,513140.99,415179.74,37185.41,6473.32,329074.34
Plains,Weekly,#FIELD!,#FIELD!,24/10/2021 0:00,Conventional,1.131330267,1697948.57,543954.53,292123.92,1508.95,512567.97,376425.02,66929.91,17485.17,347793.19
Plains,Weekly,#FIELD!,#FIELD!,17/10/2021 0:00,Conventional,1.156338891,1664493.81,518954.97,297916.17,1440.38,531960.25,354845.14,106444.5,16241.67,314222.04
Plains,Weekly,#FIELD!,#FIELD!,10/10/2021 0:00,Conventional,1.213080323,1681596.79,541881.04,261164.43,1317.17,528227.17,335929.56,115019.47,17568.15,349006.97
Plains,Weekly,#FIELD!,#FIELD!,31/10/2021 0:00,Organic,1.752521974,38987.15,7451.4,2011.56,16.92,24675.26,15924.92,1291.14,0,4832.01
Plains,Weekly,#FIELD!,#FIELD!,24/10/2021 0:00,Organic,1.752799749,40360.61,7763.49,2098.95,20.31,25008.64,16194.74,1253.9,0,5469.21
Plains,Weekly,#FIELD!,#FIELD!,17/10/2021 0:00,Organic,1.753866291,43697.15,8263.7,1916.64,13.52,27593.57,18295.68,1555.19,0,5909.72
Plains,Weekly,#FIELD!,#FIELD!,10/10/2021 0:00,Organic,1.814787637,39858.05,8433.86,1801.98,16.89,23671.24,15057.61,946.52,0,5934.07
Plains,Weekly,#FIELD!,#FIELD!,28/11/2021 0:00,Conventional,1.193388953,1384182.57,415814.37,284224.18,1667.67,432872.3,339915.36,31452.26,19764.02,249604.04
Plains,Weekly,#FIELD!,#FIELD!,21/11/2021 0:00,Conventional,1.084551843,1666179.76,478055.18,391435.13,1602.44,496071.38,384106.61,34071.31,20324.44,299015.63
Plains,Weekly,#FIELD!,#FIELD!,14/11/2021 0:00,Conventional,1.147917033,1672248.08,521965.78,302154.62,1803.21,534391.53,422569.47,35896.93,15457.44,311932.94
Plains,Weekly,#FIELD!,#FIELD!,7/11/2021 0:00,Conventional,1.127112205,1642656.85,515876.76,269670.84,2367.93,536892.03,438332.89,36650.16,3532.7,317849.29
Plains,Weekly,#FIELD!,#FIELD!,28/11/2021 0:00,Organic,1.845492306,36219.06,6996.6,1954.65,20.27,22089.18,16811.61,779.37,0,5158.36
Plains,Weekly,#FIELD!,#FIELD!,21/11/2021 0:00,Organic,1.823035055,39583.81,8780.85,2059.45,23.59,23470.49,17126.41,542.83,0,5249.43
Plains,Weekly,#FIELD!,#FIELD!,14/11/2021 0:00,Organic,1.793719572,43391.58,9237.01,2322.49,0,26608.07,17387.05,900.82,0,5224.01
Plains,Weekly,#FIELD!,#FIELD!,7/11/2021 0:00,Organic,1.793380446,40487.77,8312.23,2252.61,37.22,24178.83,16004.9,1031.84,0,5706.88
Great Lakes,Weekly,#FIELD!,#FIELD!,4/01/2021 0:00,Conventional,0.863859431,4767200.53,733876.45,1065056.49,450674.37,874548.76,780579.11,29880.02,57567.54,1643044.46
Great Lakes,Weekly,#FIELD!,#FIELD!,4/01/2021 0:00,Organic,1.505937576,156469.36,5986.13,17476.31,0,70705.31,68290.31,2337.16,63,62301.61
Great Lakes,Weekly,#FIELD!,#FIELD!,10/01/2021 0:00,Conventional,0.998266563,4285299.61,775484.75,801637.94,252635.14,1051552.97,946869,22199.42,72202.13,1403988.81
Great Lakes,Weekly,#FIELD!,#FIELD!,10/01/2021 0:00,Organic,1.49906509,177313.35,5910.94,16457.8,0,90923.95,88436.56,2464.6,12.6,64020.67
Great Lakes,Weekly,#FIELD!,#FIELD!,17/01/2021 0:00,Conventional,0.940249749,5124476.6,729013.41,1190384.3,548427.54,928567.03,810861.81,25361.08,84199.74,1728084.31
Great Lakes,Weekly,#FIELD!,#FIELD!,17/01/2021 0:00,Organic,1.569606691,172884.83,7469.16,17181.35,0,73735.24,71700.73,1946.68,6.3,74499.08
Great Lakes,Weekly,#FIELD!,#FIELD!,24/01/2021 0:00,Conventional,0.927500663,4910477.29,727613.48,1125085.1,489292.5,896351.76,795757.49,24530.17,68384.13,1672134.45
Great Lakes,Weekly,#FIELD!,#FIELD!,24/01/2021 0:00,Organic,1.377884988,187392.53,7442.12,15837.87,0,103495.41,101172.74,2278.63,3.15,60617.13
Great Lakes,Weekly,#FIELD!,#FIELD!,31/01/2021 0:00,Conventional,1.066378557,4078760.76,747321.84,764628.23,190785.27,930762.17,817903.9,24047.88,79119.66,1445263.25
Great Lakes,Weekly,#FIELD!,#FIELD!,31/01/2021 0:00,Organic,1.476034814,205883.31,5730.21,19057.71,0,107679.36,104479.41,3100.99,0,73416.03
Great Lakes,Weekly,#FIELD!,#FIELD!,7/02/2021 0:00,Conventional,0.795778642,5534257.18,1027740.44,1232392.68,455599.14,883542.93,770145.93,25548.15,78993.42,1934982
Great Lakes,Weekly,#FIELD!,#FIELD!,7/02/2021 0:00,Organic,1.31632422,252031.91,7023.63,30479.7,0,90495.86,87478.4,2961.97,3.15,124032.73
Great Lakes,Weekly,#FIELD!,#FIELD!,14/02/2021 0:00,Conventional,0.93675792,3994364.42,738209.17,842231.6,232515.1,859790.73,742053.62,24986.27,79074.14,1321617.82
Great Lakes,Weekly,#FIELD!,#FIELD!,14/02/2021 0:00,Organic,1.344604612,214777.21,5606.07,30277.36,0,87376.05,83516.77,3815.59,3.15,91517.73
Great Lakes,Weekly,#FIELD!,#FIELD!,21/02/2021 0:00,Conventional,1.013468202,4056889.29,674617.05,823871.6,169890.1,984642.09,878116.49,23061.7,71713.26,1403868.45
Great Lakes,Weekly,#FIELD!,#FIELD!,21/02/2021 0:00,Organic,1.390532215,191243.72,7868.86,25818.93,0,97018.03,93809.03,3164.41,0,60537.9
Great Lakes,Weekly,#FIELD!,#FIELD!,28/02/2021 0:00,Conventional,0.831189026,4981711.21,696794.83,1121008.79,431436.45,918135.91,810212.92,23776.35,73835.02,1814335.22
Great Lakes,Weekly,#FIELD!,#FIELD!,28/02/2021 0:00,Organic,1.475879768,173799.88,5662.79,23151.19,0,80384.75,77325.53,3011.18,0,64601.15
Great Lakes,Weekly,#FIELD!,#FIELD!,7/03/2021 0:00,Conventional,0.952201269,4599545.35,668409.65,878017.32,183034.01,1478265.53,1366832.28,24095.48,80109.61,1391818.84
Great Lakes,Weekly,#FIELD!,#FIELD!,7/03/2021 0:00,Organic,1.367636108,215017.66,5095.1,24430.96,0,110775.19,106623.43,4114.07,0,74716.42
Great Lakes,Weekly,#FIELD!,#FIELD!,14/03/2021 0:00,Conventional,1.003684082,4254442.37,657433.31,801975.58,175313.57,1128589.59,1014023.96,25458.8,82210.18,1491130.32
Great Lakes,Weekly,#FIELD!,#FIELD!,14/03/2021 0:00,Organic,1.496030309,171290.84,4583.6,16735.15,0,83589.01,80262.78,3305.57,0,66383.07
Great Lakes,Weekly,#FIELD!,#FIELD!,21/03/2021 0:00,Conventional,1.074392674,4053700,660539.89,819051.79,198572.04,949216.95,841319.13,23578.85,76626.26,1426319.32
Great Lakes,Weekly,#FIELD!,#FIELD!,21/03/2021 0:00,Organic,1.504557505,170650.08,7896.05,17597.19,0,78248.57,75718.15,2470.99,0,66908.28
Great Lakes,Weekly,#FIELD!,#FIELD!,28/03/2021 0:00,Conventional,1.177818988,3948736.95,620107.21,759705.15,150138.98,989857.2,884404.71,22113.26,76074.73,1428928.43
Great Lakes,Weekly,#FIELD!,#FIELD!,28/03/2021 0:00,Organic,1.381919581,178466.32,5085.52,16055.23,0,103865.97,100471.32,3312.23,0,53459.6
Great Lakes,Weekly,#FIELD!,#FIELD!,4/04/2021 0:00,Conventional,1.278066693,3880915.1,640943.86,727401.45,236588.91,991025.54,875337.25,24065.72,83520.31,1284955.34
Great Lakes,Weekly,#FIELD!,#FIELD!,4/04/2021 0:00,Organic,1.597712523,185329.44,4608.14,17553.65,0,102305.47,99189.92,3094.99,0,60862.18
Great Lakes,Weekly,#FIELD!,#FIELD!,11/04/2021 0:00,Conventional,1.270459274,3528735.24,697764.98,585088.02,137530.8,961981.53,845596.01,24478.89,82876.86,1146369.92
Great Lakes,Weekly,#FIELD!,#FIELD!,11/04/2021 0:00,Organic,1.687046738,178601.55,7042.45,16147.77,0,93464.09,89880.32,3516.27,0,61947.25
Great Lakes,Weekly,#FIELD!,#FIELD!,18/04/2021 0:00,Conventional,1.262672212,3823999.24,793472.18,616017.01,155523.94,1036211.32,907259.62,34460.24,81854.94,1222774.8
Great Lakes,Weekly,#FIELD!,#FIELD!,18/04/2021 0:00,Organic,1.618417207,199766.01,5760.53,15552.37,0,115639.66,112139.22,3407.53,6.3,62813.45
Great Lakes,Weekly,#FIELD!,#FIELD!,25/04/2021 0:00,Conventional,1.128825004,4256479.3,820800.18,677558.21,142561.56,1079293.99,956050.8,80172.91,33846.59,1536265.36
Great Lakes,Weekly,#FIELD!,#FIELD!,25/04/2021 0:00,Organic,1.643699852,196049.7,5004.96,15713.54,0,112232.19,108517.05,3682.04,0,63099.01
Great Lakes,Weekly,#FIELD!,#FIELD!,2/05/2021 0:00,Conventional,1.060005807,4856414.1,916197.05,826902.88,287903.58,925478.59,812210.94,38566.44,59806.83,1899932
Great Lakes,Weekly,#FIELD!,#FIELD!,2/05/2021 0:00,Organic,1.582630213,200875.67,6904.8,16706.37,2.39,98081.65,94048.67,4002.52,3.15,79180.46
Great Lakes,Weekly,#FIELD!,#FIELD!,9/05/2021 0:00,Conventional,1.078343324,4504114.73,1148253.68,614827.87,164444.55,953686.92,837598.57,24844.69,76094.58,1622901.71
Great Lakes,Weekly,#FIELD!,#FIELD!,9/05/2021 0:00,Organic,1.554986955,234420.57,5633.79,18839.11,0,107837.6,103956.08,3817.07,6.3,102110.07
Great Lakes,Weekly,#FIELD!,#FIELD!,16/05/2021 0:00,Conventional,1.124557051,4032665.23,789957.25,617216.98,235243.95,895819.09,788412.65,23170.71,73652.05,1494427.96
Great Lakes,Weekly,#FIELD!,#FIELD!,16/05/2021 0:00,Organic,1.531200311,199345.96,4912.57,16097.78,4.66,86889.09,83835.28,3020.12,6.3,91441.86
Great Lakes,Weekly,#FIELD!,#FIELD!,13/06/2021 0:00,Conventional,1.170113026,4020492.73,643146.88,731555.47,166122.05,1005800.19,866865.1,27621.08,87923.94,1473868.15
Great Lakes,Weekly,#FIELD!,#FIELD!,6/06/2021 0:00,Conventional,1.132014681,4096487.31,721617.58,687718.34,160396.9,958699.99,836226.12,23166.11,76161.43,1568054.5
Great Lakes,Weekly,#FIELD!,#FIELD!,30/05/2021 0:00,Conventional,1.245710322,3919605.53,652968.93,746057.11,261379.22,975298.72,848114.04,24093.63,78304.73,1283901.56
Great Lakes,Weekly,#FIELD!,#FIELD!,23/05/2021 0:00,Conventional,1.082200104,4284126.73,814955.34,636679.46,165413.85,1037460.84,917406.84,22653.65,75188.64,1629617.25
Great Lakes,Weekly,#FIELD!,#FIELD!,13/06/2021 0:00,Organic,1.523706508,203526.08,5522.41,17844.48,3.21,97964.91,89208.53,3281.04,66.15,82191.06
Great Lakes,Weekly,#FIELD!,#FIELD!,6/06/2021 0:00,Organic,1.721530345,168223.74,5166.55,14562.69,6.82,86446.15,77866.78,3270.82,56.7,62041.54
Great Lakes,Weekly,#FIELD!,#FIELD!,30/05/2021 0:00,Organic,1.718458592,167869.14,5125.5,15614.84,2.4,86665.09,78220.71,3237.02,37.8,60461.31
Great Lakes,Weekly,#FIELD!,#FIELD!,23/05/2021 0:00,Organic,1.518867184,190547.92,5425.08,15683.95,3.6,99444.42,90048.12,5049.54,59.85,69990.88
Great Lakes,Weekly,#FIELD!,#FIELD!,11/07/2021 0:00,Conventional,1.132922194,3761638.2,609088.83,706154.04,149431.61,1015500.46,838045.08,42808.9,53259.22,1281463.27
Great Lakes,Weekly,#FIELD!,#FIELD!,4/07/2021 0:00,Conventional,1.184716906,4176666.73,593940.23,872318.22,258074.72,961714.76,790417.35,31945.1,61960.25,1490618.8
Great Lakes,Weekly,#FIELD!,#FIELD!,27/06/2021 0:00,Conventional,1.210094146,3657826.35,671154.49,685588.01,162298.65,821664.55,711234.78,36989.55,48852.97,1317120.65
Great Lakes,Weekly,#FIELD!,#FIELD!,20/06/2021 0:00,Conventional,1.161668511,4393130.99,569637.56,934336.48,301210.35,912809.12,777178.29,35620.3,57189.65,1675137.48
Great Lakes,Weekly,#FIELD!,#FIELD!,11/07/2021 0:00,Organic,1.517889316,148463.6,0,0,0,97188.86,87347.13,5146.32,0,51274.74
Great Lakes,Weekly,#FIELD!,#FIELD!,4/07/2021 0:00,Organic,1.616560214,144713.22,0,0,0,90566.87,81535.8,3624.06,28.35,54146.36
Great Lakes,Weekly,#FIELD!,#FIELD!,27/06/2021 0:00,Organic,1.455874554,161639.78,0,0,0,93341.45,84629.55,3464.22,15.75,68298.33
Great Lakes,Weekly,#FIELD!,#FIELD!,20/06/2021 0:00,Organic,1.504343085,162528.82,0,0,0,88769.45,80992.83,2149.22,50.4,73759.37
Great Lakes,Weekly,#FIELD!,#FIELD!,8/08/2021 0:00,Conventional,1.165899451,3564039.44,631863.4,661049.98,158166.69,922000.58,776193.14,22244.64,71604.08,1190958.79
Great Lakes,Weekly,#FIELD!,#FIELD!,1/08/2021 0:00,Conventional,1.161587504,3480808.06,503235.69,662540.25,148413.22,1008725.47,842396.12,38754.71,68651.23,1157893.42
Great Lakes,Weekly,#FIELD!,#FIELD!,25/07/2021 0:00,Conventional,1.042659777,4121562.86,501404.56,924781.17,404530.75,881758.62,743098.25,43561.55,48787.32,1409087.76
Great Lakes,Weekly,#FIELD!,#FIELD!,18/07/2021 0:00,Conventional,0.974761155,4679164.36,533831.32,1024813.02,412698.47,997710.25,805175.3,52260.34,51301.28,1710111.3
Great Lakes,Weekly,#FIELD!,#FIELD!,8/08/2021 0:00,Organic,1.763305706,162371.08,4754.31,13735.2,4.58,84705.52,70862.61,9169.77,12.6,59171.46
Great Lakes,Weekly,#FIELD!,#FIELD!,1/08/2021 0:00,Organic,1.654285181,174219.4,4572.24,13719.7,0,95509.56,80442.81,11228.43,3.15,60417.9
Great Lakes,Weekly,#FIELD!,#FIELD!,25/07/2021 0:00,Organic,1.628735564,166248.41,3920.51,14933.04,0,89050.83,77392.69,7854.29,0,58344.04
Great Lakes,Weekly,#FIELD!,#FIELD!,18/07/2021 0:00,Organic,1.507930706,180116.91,4452.61,14532.67,0,107346.17,94944.62,8091.88,6.3,53785.46
Great Lakes,Weekly,#FIELD!,#FIELD!,5/09/2021 0:00,Conventional,1.131019553,3742690.13,731252.29,684992.25,131456.39,999496.67,832464.18,54345.5,35241.44,1195492.52
Great Lakes,Weekly,#FIELD!,#FIELD!,29/08/2021 0:00,Conventional,1.183639248,3480916.55,515294.04,728215.14,193019.56,949516.98,831376.12,42365.46,43806.09,1094870.84
Great Lakes,Weekly,#FIELD!,#FIELD!,22/08/2021 0:00,Conventional,1.110083942,3687235.16,485916.18,752155.69,136684.3,1126869.86,945187.4,55017.05,53331.23,1185609.12
Great Lakes,Weekly,#FIELD!,#FIELD!,15/08/2021 0:00,Conventional,1.049757509,4036107.86,502701.36,980199.87,293631.21,899418.65,689835.27,43504.78,66013.78,1360156.76
Great Lakes,Weekly,#FIELD!,#FIELD!,5/09/2021 0:00,Organic,1.645707358,181079.74,5529.5,15261.41,0,96249.1,78057.54,12222.78,0,64039.73
Great Lakes,Weekly,#FIELD!,#FIELD!,29/08/2021 0:00,Organic,1.757539251,174008.55,5252.3,16254.1,2.23,90699.92,70978.86,13416.66,0,61800
Great Lakes,Weekly,#FIELD!,#FIELD!,22/08/2021 0:00,Organic,1.599276079,182496.45,5690.46,17244.39,7.23,100482.5,81132.19,14026.56,6.3,59071.87
Great Lakes,Weekly,#FIELD!,#FIELD!,15/08/2021 0:00,Organic,1.652200136,169426.97,4390.41,14719.08,6.69,89617.23,74146.72,8613.12,37.8,60693.55
Great Lakes,Weekly,#FIELD!,#FIELD!,3/10/2021 0:00,Conventional,1.105501151,3683586.14,945651.64,479046.83,155979.94,816949.68,704499.3,27129.77,17463.04,1285958.05
Great Lakes,Weekly,#FIELD!,#FIELD!,26/09/2021 0:00,Conventional,1.216406407,3183910.5,694083.47,489524.34,124510.94,747742.88,683547.41,18054.62,21301.42,1128048.87
Great Lakes,Weekly,#FIELD!,#FIELD!,19/09/2021 0:00,Conventional,1.136051824,3502369.95,662523.87,656538.09,247806.42,719390.56,652557.44,26579.7,13339.28,1216111
Great Lakes,Weekly,#FIELD!,#FIELD!,12/09/2021 0:00,Conventional,1.094684423,3615640.41,655363.46,697616.77,251675.19,804285.3,697404.1,42754.48,17353.59,1206699.69
Great Lakes,Weekly,#FIELD!,#FIELD!,3/10/2021 0:00,Organic,1.653400051,137990.92,5706.61,12898.68,0,71102.76,55888.97,10067.46,0,48282.88
Great Lakes,Weekly,#FIELD!,#FIELD!,26/09/2021 0:00,Organic,1.599710122,160113.84,7174.1,13192.59,0,82323.07,60795.77,15949.51,3.15,57424.08
Great Lakes,Weekly,#FIELD!,#FIELD!,19/09/2021 0:00,Organic,1.633130993,168383.38,6404.4,13685.76,0,87706.72,64204.12,17259.07,25.2,60586.49
Great Lakes,Weekly,#FIELD!,#FIELD!,12/09/2021 0:00,Organic,1.657086274,172547.04,5462.05,15670.41,0,86368.73,68806.82,11485.06,12.6,65045.86
Great Lakes,Weekly,#FIELD!,#FIELD!,31/10/2021 0:00,Conventional,1.077823218,3703431.5,806616.17,490199.39,115682.25,857485.15,767787.31,34920.64,32163.62,1433448.54
Great Lakes,Weekly,#FIELD!,#FIELD!,24/10/2021 0:00,Conventional,1.215459098,3337709.48,786206.69,450569.89,173968.2,765597.31,686929.64,39081.72,17269.86,1161367.38
Great Lakes,Weekly,#FIELD!,#FIELD!,17/10/2021 0:00,Conventional,1.175524195,3472236.38,904473.49,398865.6,122650.71,811042.05,712470.79,62751.35,10868.54,1235204.52
Great Lakes,Weekly,#FIELD!,#FIELD!,10/10/2021 0:00,Conventional,1.202356986,3369119.16,765683.84,424239.11,183813.69,834543.37,706556.79,63923.6,17709.11,1160839.16
Great Lakes,Weekly,#FIELD!,#FIELD!,31/10/2021 0:00,Organic,1.525970482,187872.13,4971.86,13114.27,0,80527.81,66389.68,8621.11,0,89258.19
Great Lakes,Weekly,#FIELD!,#FIELD!,24/10/2021 0:00,Organic,1.697888364,155646.19,6605.57,12419.74,0,79337.01,63829.51,9992.83,0,57283.87
Great Lakes,Weekly,#FIELD!,#FIELD!,17/10/2021 0:00,Organic,1.694545453,151316.59,6405.92,12345.58,0,76154.59,57582.19,13526.44,0,56410.5
Great Lakes,Weekly,#FIELD!,#FIELD!,10/10/2021 0:00,Organic,1.538911358,172080.29,7247.13,12644.61,0,97109.76,77474.29,14180.81,0,55078.79
Great Lakes,Weekly,#FIELD!,#FIELD!,28/11/2021 0:00,Conventional,1.064335197,3030195.46,735754.27,407409.69,106339.21,681122.91,591216.76,30099.83,42216.13,1099569.38
Great Lakes,Weekly,#FIELD!,#FIELD!,21/11/2021 0:00,Conventional,1.163804527,3095468.3,769937.65,349796.65,92713.37,848159.74,754182.96,27085.8,43424.21,1034860.88
Great Lakes,Weekly,#FIELD!,#FIELD!,14/11/2021 0:00,Conventional,1.046645841,3878394.04,919696.96,470554.92,105385.18,991009.21,890280.79,32723.78,44169.12,1391747.78
Great Lakes,Weekly,#FIELD!,#FIELD!,7/11/2021 0:00,Conventional,1.150453477,3335437.85,751437.08,407567.62,148106.07,993136.44,907058.8,34538.18,31050.8,1035190.64
Great Lakes,Weekly,#FIELD!,#FIELD!,28/11/2021 0:00,Organic,1.71925058,130296.86,2802.41,12302.84,0,61439.11,55125.99,2870.33,0,53752.51
Great Lakes,Weekly,#FIELD!,#FIELD!,21/11/2021 0:00,Organic,1.480008378,165468.14,4947.17,18975.18,0,79262.81,68964.16,5314.43,0,62282.98
Great Lakes,Weekly,#FIELD!,#FIELD!,14/11/2021 0:00,Organic,1.52727493,176872.46,5018.23,19222.94,0,74988.75,62095.97,8136.08,0,77642.54
Great Lakes,Weekly,#FIELD!,#FIELD!,7/11/2021 0:00,Organic,1.675301472,167498.56,3540.18,15156.6,0,74677.59,61305.39,8476.44,0,74124.19
California,Weekly,#FIELD!,#FIELD!,4/01/2021 0:00,Conventional,0.991030549,7261522.15,2011888.77,811603.22,269542.45,1168833.06,1063119.07,36473.59,42535.36,2999654.65
California,Weekly,#FIELD!,#FIELD!,4/01/2021 0:00,Organic,1.648762384,333216.18,17130.92,19335.72,12.87,149804.87,142761.86,1289.4,0,146931.79
California,Weekly,#FIELD!,#FIELD!,10/01/2021 0:00,Conventional,1.133327226,6913269.84,1779204.54,715265.64,216794.99,1357404.96,1220330.92,40987.01,56938.44,2844599.72
California,Weekly,#FIELD!,#FIELD!,10/01/2021 0:00,Organic,1.810751702,331679.18,19682.39,19069.43,34.25,151325.44,142354.69,1386,0,141567.66
California,Weekly,#FIELD!,#FIELD!,17/01/2021 0:00,Conventional,1.221774373,6564907.82,1663400.07,770165.4,225330.28,1375630.52,1248059.09,40332.6,46487.99,2530381.55
California,Weekly,#FIELD!,#FIELD!,17/01/2021 0:00,Organic,1.813524861,350705.52,20920.77,17706.92,8.43,159852.59,150483.94,1587.6,37.8,152216.8
California,Weekly,#FIELD!,#FIELD!,24/01/2021 0:00,Conventional,1.18407416,6555971.65,1585051.18,818239.3,210380.78,1352346.52,1245670.14,37030.35,43410.29,2589953.88
California,Weekly,#FIELD!,#FIELD!,24/01/2021 0:00,Organic,1.771284092,357493.91,22239.44,22978.25,0,161811.82,153558.32,1663.2,6.3,150464.4
California,Weekly,#FIELD!,#FIELD!,31/01/2021 0:00,Conventional,1.193617315,6320461.03,1413841.93,613557.82,121920.4,1387312.16,1201197.11,35812.35,59986.75,2783828.73
California,Weekly,#FIELD!,#FIELD!,31/01/2021 0:00,Organic,1.601993396,356459.66,19163.32,20767.1,11.69,174320.62,152694.2,1940.4,6.3,142196.94
California,Weekly,#FIELD!,#FIELD!,7/02/2021 0:00,Conventional,0.950597576,9086736.76,1741609.73,920002.78,319662.95,2105504.09,1841689.34,38934,54055.32,3999957.21
California,Weekly,#FIELD!,#FIELD!,7/02/2021 0:00,Organic,1.65956891,368847.43,17161.35,22866.88,15.15,186223.15,152416.53,1402.8,0,142580.9
California,Weekly,#FIELD!,#FIELD!,14/02/2021 0:00,Conventional,1.159434749,6076395.06,1283672.73,637959.88,301668.72,1347203.29,1190953.05,33226.2,54923.15,2505890.45
California,Weekly,#FIELD!,#FIELD!,14/02/2021 0:00,Organic,1.742132918,341638.55,19140.97,22076.89,17.43,168739.03,153983.09,1155,0,131664.23
California,Weekly,#FIELD!,#FIELD!,21/02/2021 0:00,Conventional,1.192972621,6119428.37,1285956.52,658957.6,126504.68,1314011.32,1197166.29,34900.56,48955.69,2733998.25
California,Weekly,#FIELD!,#FIELD!,21/02/2021 0:00,Organic,1.622611266,354657.81,16238.61,21560.82,10.29,169112.36,159391.75,1272.6,0,147735.73
California,Weekly,#FIELD!,#FIELD!,28/02/2021 0:00,Conventional,1.153031187,6333693,1332071.82,611852.72,173711.26,1306058.53,1176762.81,35355.6,73237.47,2909998.68
California,Weekly,#FIELD!,#FIELD!,28/02/2021 0:00,Organic,1.499500494,501557.15,19215.12,196313.98,361.93,167156.21,152048.97,1461.6,6.3,118509.9
California,Weekly,#FIELD!,#FIELD!,7/03/2021 0:00,Conventional,1.2578154,6129704.88,1265404.48,692090.43,184266.53,1342327.73,1226107.62,41145.3,67231.76,2645615.71
California,Weekly,#FIELD!,#FIELD!,7/03/2021 0:00,Organic,1.595021789,431349.42,21878.86,86473.15,44.72,189353.71,175493.25,1234.8,3.15,133598.97
California,Weekly,#FIELD!,#FIELD!,14/03/2021 0:00,Conventional,1.194553006,6401275.07,1212667.22,831076.27,160109.31,1360272.84,1243009.74,46843.65,62476.44,2837149.44
California,Weekly,#FIELD!,#FIELD!,14/03/2021 0:00,Organic,1.707021585,349311.21,17100.27,26642.25,1.47,194514.18,185594.41,1583.4,9.45,111053.03
California,Weekly,#FIELD!,#FIELD!,21/03/2021 0:00,Conventional,1.287600856,5875770.59,1078225.7,682606.87,198065.74,1331425.91,1220834.63,42162.75,59799.77,2585446.37
California,Weekly,#FIELD!,#FIELD!,21/03/2021 0:00,Organic,1.77801386,334908.18,18286.16,20803.73,5.49,183232.67,177280.49,1591.8,0,112580.14
